order_id,order_date,customer_id,product_category,country,customer_segment,payment_method,units_sold,unit_price,discount_pct,is_returned,rating,revenue
ORD00285,2023-08-22 13:22:52.972972972,CUST0134,Beauty,Germany,Corporate,Bank Transfer,11,108.57,5,0,3.8,1134.56
ORD00177,2023-08-22 22:07:34.054054056,CUST0042,Home & Kitchen,Germany,Consumer,PayPal,8,377.57,15,1,3.1,2567.48
ORD00222,2023-08-24 00:21:37.297297296,CUST0001,Clothing,USA,Corporate,PayPal,11,66.21,0,0,3.1,728.31
ORD00060,2023-08-24 09:06:18.378378380,CUST0098,Home & Kitchen,USA,Home Office,Credit Card,19,329.83,15,0,3.3,5326.75
ORD00856,2023-08-24 17:50:59.459459460,CUST0015,Home & Kitchen,USA,Consumer,Credit Card,1,221.88,5,0,4.5,210.79
ORD00138,2023-08-24 17:50:59.459459460,CUST0154,Sports,UK,Consumer,Bank Transfer,13,288.91,5,0,3.0,3568.04
ORD00962,2023-08-24 17:50:59.459459460,CUST0220,Electronics,Germany,Consumer,Bank Transfer,14,387.5,10,0,3.6,4882.5
ORD00251,2023-08-25 02:35:40.540540540,CUST0296,Books,India,Corporate,Credit Card,2,273.67,15,0,4.8,465.24
ORD00371,2023-08-26 04:49:43.783783784,CUST0017,Home & Kitchen,UK,Home Office,Credit Card,4,240.63,5,0,3.0,914.39
ORD00885,2023-08-26 13:34:24.864864864,CUST0041,Home & Kitchen,Canada,Corporate,Crypto,11,14.48,15,0,4.9,135.39
ORD00843,2023-08-26 13:34:24.864864864,CUST0072,Electronics,USA,Home Office,Credit Card,11,450.8,5,0,3.8,4710.86
ORD00543,2023-08-26 22:19:05.945945948,CUST0152,Home & Kitchen,Canada,Corporate,PayPal,5,499.6,15,0,3.0,2123.3
ORD00206,2023-08-27 07:03:47.027027028,CUST0118,Electronics,India,Consumer,Crypto,13,237.98,10,0,3.9,2784.37
ORD00641,2023-08-27 15:48:28.108108108,CUST0236,Beauty,USA,Consumer,PayPal,9,317.69,5,0,2.7,2716.25
ORD00943,2023-08-27 15:48:28.108108108,CUST0119,Home & Kitchen,Canada,Corporate,Credit Card,1,164.06,5,0,4.8,155.86
ORD00591,2023-08-27 15:48:28.108108108,CUST0059,Electronics,UK,Home Office,Credit Card,16,372.33,10,0,4.3,5361.55
ORD00862,2023-08-28 00:33:09.189189188,CUST0228,Electronics,UK,Consumer,Credit Card,15,322.32,5,0,3.6,4593.06
ORD00598,2023-08-28 00:33:09.189189188,CUST0282,Clothing,USA,Corporate,Credit Card,17,399.81,5,0,4.4,6456.93
ORD00831,2023-08-28 09:17:50.270270272,CUST0257,Books,USA,Consumer,Bank Transfer,16,367.46,10,0,3.1,5291.42
ORD00597,2023-08-28 18:02:31.351351352,CUST0199,Electronics,Canada,Consumer,Credit Card,5,16.27,0,0,3.1,81.35
ORD00678,2023-08-28 18:02:31.351351352,CUST0241,Clothing,USA,Consumer,Credit Card,3,197.94,5,0,4.3,564.13
ORD00458,2023-08-28 18:02:31.351351352,CUST0002,Clothing,USA,Consumer,Credit Card,17,40.98,5,0,2.9,661.83
ORD00378,2023-08-28 18:02:31.351351352,CUST0180,Clothing,Australia,Consumer,PayPal,18,428.65,15,1,3.5,6558.34
ORD00928,2023-08-28 18:02:31.351351352,CUST0127,Home & Kitchen,USA,Corporate,Credit Card,15,139.75,0,0,3.5,2096.25
ORD00890,2023-08-29 02:47:12.432432432,CUST0086,Home & Kitchen,India,Home Office,Credit Card,19,42.82,10,0,3.1,732.22
ORD00329,2023-08-29 02:47:12.432432432,CUST0038,Home & Kitchen,USA,Consumer,Bank Transfer,10,252.45,0,0,3.3,2524.5
ORD00020,2023-08-29 20:16:34.594594596,CUST0259,Books,India,Corporate,Credit Card,6,423.13,5,0,3.4,2411.84
ORD00762,2023-08-30 05:01:15.675675676,CUST0258,Home & Kitchen,Australia,Consumer,Credit Card,15,415.67,10,0,4.6,5611.54
ORD00508,2023-08-30 05:01:15.675675676,CUST0076,Electronics,UK,Corporate,PayPal,5,219.55,10,0,4.3,987.98
ORD00695,2023-08-30 13:45:56.756756756,CUST0216,Sports,Germany,Corporate,Crypto,19,213.86,15,0,3.3,3453.84
ORD00761,2023-08-30 13:45:56.756756756,CUST0082,Sports,UK,Consumer,PayPal,13,376.84,20,0,3.7,3919.14
ORD00258,2023-08-30 13:45:56.756756756,CUST0213,Electronics,Canada,Consumer,PayPal,15,484.77,5,0,3.0,6907.97
ORD00018,2023-08-30 13:45:56.756756756,CUST0197,Electronics,USA,Corporate,Credit Card,4,95.49,5,0,3.6,362.86
ORD00556,2023-08-30 22:30:37.837837840,CUST0201,Sports,USA,Corporate,Credit Card,2,436.3,10,0,3.3,785.34
ORD00955,2023-09-01 00:44:41.081081080,CUST0093,Electronics,Australia,Consumer,Crypto,12,246.67,15,0,3.8,2516.03
ORD00438,2023-09-01 18:14:03.243243244,CUST0291,Books,USA,Corporate,Bank Transfer,14,97.37,15,0,3.1,1158.7
ORD00596,2023-09-01 18:14:03.243243244,CUST0016,Beauty,USA,Home Office,Credit Card,10,35.51,0,0,4.6,355.1
ORD00299,2023-09-02 11:43:25.405405408,CUST0196,Electronics,USA,Corporate,PayPal,10,259.14,10,0,4.1,2332.26
ORD00262,2023-09-02 11:43:25.405405408,CUST0062,Sports,USA,Home Office,Credit Card,3,67.35,0,0,4.7,202.05
ORD00915,2023-09-02 11:43:25.405405408,CUST0223,Electronics,France,Consumer,PayPal,3,148.5,10,0,5.0,400.95
ORD00386,2023-09-02 20:28:06.486486488,CUST0156,Clothing,France,Consumer,Crypto,3,302.22,0,0,4.4,906.66
ORD00145,2023-09-03 13:57:28.648648648,CUST0239,Clothing,Canada,Consumer,Bank Transfer,3,41.79,10,0,3.8,112.83
ORD00698,2023-09-03 13:57:28.648648648,CUST0227,Clothing,USA,Consumer,Credit Card,14,115.52,0,0,4.0,1617.28
ORD00748,2023-09-03 22:42:09.729729732,CUST0191,Electronics,USA,Home Office,Credit Card,1,324.62,5,0,3.9,308.39
ORD00960,2023-09-03 22:42:09.729729732,CUST0293,Clothing,India,Consumer,Credit Card,17,243.26,0,0,2.7,4135.42
ORD00926,2023-09-03 22:42:09.729729732,CUST0022,Clothing,UK,Consumer,Credit Card,10,74.95,10,0,3.7,674.55
ORD00253,2023-09-04 07:26:50.810810812,CUST0267,Home & Kitchen,USA,Consumer,Bank Transfer,10,467.67,10,0,3.8,4209.03
ORD00413,2023-09-05 18:25:35.135135136,CUST0222,Home & Kitchen,Germany,Corporate,Credit Card,4,282.37,20,0,2.6,903.58
ORD00042,2023-09-06 03:10:16.216216216,CUST0118,Home & Kitchen,USA,Corporate,Crypto,12,335.1,0,1,2.9,4021.2
ORD00524,2023-09-06 03:10:16.216216216,CUST0130,Electronics,UK,Consumer,Credit Card,7,469.83,0,0,4.1,3288.81
ORD00567,2023-09-06 03:10:16.216216216,CUST0131,Clothing,Germany,Corporate,PayPal,8,256.53,15,0,4.2,1744.4
ORD00218,2023-09-06 03:10:16.216216216,CUST0020,Electronics,UK,Corporate,Credit Card,19,262.43,0,0,3.2,4986.17
ORD00257,2023-09-06 20:39:38.378378380,CUST0291,Clothing,France,Home Office,Credit Card,17,327.27,15,0,4.7,4729.05
ORD00297,2023-09-06 20:39:38.378378380,CUST0289,Electronics,UK,Consumer,Credit Card,9,424.29,0,0,2.7,3818.61
ORD00167,2023-09-06 20:39:38.378378380,CUST0109,Sports,USA,Consumer,Credit Card,17,23.63,20,0,3.9,321.37
ORD00914,2023-09-07 05:24:19.459459460,CUST0073,Home & Kitchen,Germany,Home Office,Credit Card,10,473.1,0,1,4.2,4731.0
ORD00537,2023-09-07 05:24:19.459459460,CUST0295,Sports,India,Corporate,Credit Card,5,159.1,0,0,3.7,795.5
ORD00502,2023-09-07 14:09:00.540540540,CUST0042,Sports,Canada,Corporate,Credit Card,5,224.5,20,0,3.2,898.0
ORD00049,2023-09-07 22:53:41.621621624,CUST0112,Home & Kitchen,USA,Home Office,Credit Card,12,422.83,15,0,4.5,4312.87
ORD00430,2023-09-08 07:38:22.702702704,CUST0249,Electronics,India,Consumer,Bank Transfer,19,211.18,10,0,4.2,3611.18
ORD00755,2023-09-08 16:23:03.783783784,CUST0249,Books,USA,Corporate,Crypto,19,107.47,20,0,2.7,1633.54
ORD00697,2023-09-09 01:07:44.864864864,CUST0160,Electronics,France,Consumer,PayPal,3,108.27,5,0,2.7,308.57
ORD00703,2023-09-09 09:52:25.945945948,CUST0098,Clothing,USA,Corporate,Bank Transfer,9,311.51,0,0,2.6,2803.59
ORD00193,2023-09-09 09:52:25.945945948,CUST0137,Books,USA,Corporate,Credit Card,12,260.91,0,0,3.0,3130.92
ORD00266,2023-09-09 18:37:07.027027028,CUST0042,Books,UK,Consumer,PayPal,13,246.41,0,0,3.2,3203.33
ORD00566,2023-09-09 18:37:07.027027028,CUST0291,Home & Kitchen,USA,Consumer,Bank Transfer,11,246.12,0,0,3.5,2707.32
ORD00818,2023-09-10 03:21:48.108108108,CUST0288,Sports,Australia,Consumer,Credit Card,18,297.51,0,0,4.7,5355.18
ORD00768,2023-09-10 20:51:10.270270272,CUST0013,Clothing,India,Consumer,Bank Transfer,18,419.12,0,0,4.8,7544.16
ORD00645,2023-09-11 14:20:32.432432432,CUST0239,Clothing,USA,Corporate,Bank Transfer,2,45.22,0,0,4.6,90.44
ORD00963,2023-09-11 23:05:13.513513516,CUST0020,Electronics,India,Corporate,Credit Card,12,113.15,0,0,4.1,1357.8
ORD00557,2023-09-11 23:05:13.513513516,CUST0296,Electronics,Canada,Consumer,Bank Transfer,11,321.68,0,0,2.9,3538.48
ORD00783,2023-09-12 07:49:54.594594596,CUST0278,Clothing,USA,Corporate,Credit Card,18,179.34,20,0,3.5,2582.5
ORD00213,2023-09-12 07:49:54.594594596,CUST0133,Electronics,Germany,Corporate,Credit Card,2,141.45,10,0,3.6,254.61
ORD00282,2023-09-12 07:49:54.594594596,CUST0104,Home & Kitchen,Australia,Consumer,PayPal,6,22.65,15,0,3.6,115.51
ORD00044,2023-09-12 16:34:35.675675676,CUST0268,Electronics,UK,Consumer,PayPal,5,115.57,5,0,2.8,548.96
ORD00483,2023-09-12 16:34:35.675675676,CUST0014,Electronics,France,Consumer,Credit Card,12,406.33,0,0,3.8,4875.96
ORD00006,2023-09-13 01:19:16.756756756,CUST0239,Clothing,Germany,Home Office,PayPal,7,356.53,0,0,4.0,2495.71
ORD00113,2023-09-13 10:03:57.837837840,CUST0282,Electronics,Canada,Home Office,PayPal,13,238.66,0,0,3.3,3102.58
ORD00097,2023-09-13 18:48:38.918918920,CUST0122,Sports,USA,Home Office,Credit Card,19,338.65,0,0,4.3,6434.35
ORD00632,2023-09-14 03:33:20.000000000,CUST0247,Electronics,USA,Consumer,PayPal,12,229.93,5,0,3.4,2621.2
ORD00971,2023-09-14 03:33:20.000000000,CUST0228,Home & Kitchen,USA,Corporate,PayPal,6,300.35,0,0,4.6,1802.1
ORD00408,2023-09-14 21:02:42.162162164,CUST0078,Home & Kitchen,USA,Consumer,Bank Transfer,5,275.0,10,0,4.4,1237.5
ORD00991,2023-09-15 23:16:45.405405408,CUST0298,Home & Kitchen,USA,Consumer,Credit Card,18,133.85,0,0,4.5,2409.3
ORD00300,2023-09-16 08:01:26.486486488,CUST0086,Books,Germany,Consumer,PayPal,16,124.11,15,0,3.0,1687.9
ORD00248,2023-09-16 08:01:26.486486488,CUST0076,Home & Kitchen,India,Home Office,Credit Card,5,141.33,0,0,3.7,706.65
ORD00340,2023-09-16 16:46:07.567567568,CUST0133,Electronics,USA,Consumer,Bank Transfer,16,359.37,5,0,4.6,5462.42
ORD00878,2023-09-17 19:00:10.810810812,CUST0217,Clothing,USA,Consumer,Credit Card,9,72.27,20,0,4.6,520.34
ORD00795,2023-09-19 05:58:55.135135136,CUST0192,Electronics,USA,Home Office,Credit Card,18,132.73,15,0,4.7,2030.77
ORD00411,2023-09-19 23:28:17.297297296,CUST0113,Electronics,India,Consumer,Credit Card,13,405.83,15,0,4.0,4484.42
ORD00116,2023-09-19 23:28:17.297297296,CUST0121,Home & Kitchen,UK,Consumer,PayPal,4,361.41,15,0,4.4,1228.79
ORD00978,2023-09-21 10:27:01.621621624,CUST0125,Electronics,UK,Corporate,Crypto,18,96.43,0,0,4.7,1735.74
ORD00115,2023-09-21 19:11:42.702702704,CUST0047,Home & Kitchen,Germany,Corporate,PayPal,17,28.4,0,0,4.2,482.8
ORD00169,2023-09-22 03:56:23.783783784,CUST0111,Electronics,UK,Consumer,PayPal,11,235.2,10,0,3.8,2328.48
ORD00552,2023-09-22 12:41:04.864864864,CUST0244,Home & Kitchen,India,Consumer,Credit Card,10,123.81,0,0,4.4,1238.1
ORD00111,2023-09-22 12:41:04.864864864,CUST0218,Electronics,USA,Consumer,Credit Card,14,475.85,0,0,4.4,6661.9
ORD00724,2023-09-22 12:41:04.864864864,CUST0284,Books,UK,Consumer,Credit Card,17,161.91,5,0,4.4,2614.85
ORD00164,2023-09-22 21:25:45.945945948,CUST0068,Electronics,Germany,Consumer,Credit Card,12,446.01,0,0,3.2,5352.12
ORD00745,2023-09-23 06:10:27.027027028,CUST0045,Beauty,India,Corporate,Bank Transfer,9,270.35,15,0,4.0,2068.18
ORD00780,2023-09-23 06:10:27.027027028,CUST0060,Books,USA,Corporate,Credit Card,9,294.06,0,0,4.6,2646.54
ORD00099,2023-09-23 14:55:08.108108108,CUST0277,Books,USA,Consumer,PayPal,4,145.98,0,0,3.9,583.92
ORD00298,2023-09-23 14:55:08.108108108,CUST0254,Clothing,USA,Consumer,Crypto,15,401.54,0,0,4.2,6023.1
ORD00967,2023-09-24 08:24:30.270270272,CUST0096,Home & Kitchen,USA,Corporate,Credit Card,19,392.23,0,0,3.5,7452.37
ORD00980,2023-09-24 08:24:30.270270272,CUST0131,Electronics,India,Consumer,Credit Card,12,275.45,0,0,4.8,3305.4
ORD00828,2023-09-24 17:09:11.351351352,CUST0084,Sports,India,Corporate,Credit Card,10,83.79,10,0,3.9,754.11
ORD00665,2023-09-25 01:53:52.432432432,CUST0226,Sports,India,Consumer,PayPal,11,385.93,0,0,3.6,4245.23
ORD00201,2023-09-25 01:53:52.432432432,CUST0006,Electronics,USA,Consumer,Bank Transfer,13,198.91,0,0,4.0,2585.83
ORD00796,2023-09-25 10:38:33.513513516,CUST0175,Sports,USA,Home Office,Bank Transfer,7,404.88,5,0,4.3,2692.45
ORD00497,2023-09-25 10:38:33.513513516,CUST0215,Home & Kitchen,UK,Consumer,PayPal,6,357.35,0,0,3.1,2144.1
ORD00764,2023-09-25 19:23:14.594594596,CUST0077,Clothing,Germany,Corporate,PayPal,5,29.01,10,0,4.1,130.55
ORD00949,2023-09-25 19:23:14.594594596,CUST0037,Home & Kitchen,USA,Consumer,Credit Card,2,358.44,0,1,4.8,716.88
ORD00290,2023-09-25 19:23:14.594594596,CUST0111,Sports,USA,Consumer,PayPal,6,405.73,20,0,3.7,1947.5
ORD00173,2023-09-26 21:37:17.837837840,CUST0111,Sports,Canada,Corporate,Credit Card,6,147.08,0,0,3.7,882.48
ORD00754,2023-09-26 21:37:17.837837840,CUST0045,Home & Kitchen,Germany,Corporate,Credit Card,16,240.69,15,0,2.8,3273.38
ORD00970,2023-09-27 06:21:58.918918920,CUST0117,Electronics,USA,Corporate,PayPal,5,461.88,0,0,3.7,2309.4
ORD00606,2023-09-27 15:06:40.000000000,CUST0215,Electronics,France,Home Office,Credit Card,18,264.95,0,1,4.4,4769.1
ORD00196,2023-09-28 08:36:02.162162164,CUST0031,Electronics,India,Consumer,Credit Card,16,182.58,5,1,4.2,2775.22
ORD00245,2023-09-29 02:05:24.324324324,CUST0069,Electronics,UK,Consumer,Bank Transfer,18,139.95,5,1,4.2,2393.14
ORD00474,2023-09-29 02:05:24.324324324,CUST0158,Sports,Australia,Home Office,Credit Card,14,45.63,15,0,4.6,543.0
ORD00036,2023-09-30 04:19:27.567567568,CUST0095,Beauty,France,Corporate,Credit Card,16,95.24,20,1,4.1,1219.07
ORD00117,2023-09-30 13:04:08.648648648,CUST0214,Home & Kitchen,Germany,Home Office,Credit Card,8,273.66,20,0,3.6,1751.42
ORD00205,2023-09-30 13:04:08.648648648,CUST0134,Beauty,Germany,Consumer,PayPal,7,494.29,0,0,4.8,3460.03
ORD00437,2023-09-30 21:48:49.729729732,CUST0264,Clothing,UK,Consumer,Bank Transfer,14,167.09,0,0,3.1,2339.26
ORD00652,2023-09-30 21:48:49.729729732,CUST0146,Home & Kitchen,UK,Consumer,Credit Card,3,98.02,0,0,3.0,294.06
ORD00832,2023-10-01 06:33:30.810810812,CUST0058,Sports,India,Corporate,Credit Card,17,19.96,0,0,2.5,339.32
ORD00618,2023-10-01 06:33:30.810810812,CUST0293,Electronics,USA,Consumer,Credit Card,6,460.07,15,0,5.0,2346.36
ORD00981,2023-10-01 15:18:11.891891892,CUST0237,Electronics,Canada,Consumer,PayPal,11,74.22,10,0,4.3,734.78
ORD00319,2023-10-01 15:18:11.891891892,CUST0115,Beauty,Canada,Home Office,Credit Card,5,46.94,15,0,3.5,199.49
ORD00722,2023-10-02 08:47:34.054054056,CUST0037,Home & Kitchen,India,Consumer,PayPal,5,385.48,5,1,4.2,1831.03
ORD00886,2023-10-02 08:47:34.054054056,CUST0076,Home & Kitchen,USA,Consumer,Credit Card,17,108.68,20,0,4.0,1478.05
ORD00670,2023-10-03 19:46:18.378378380,CUST0059,Electronics,USA,Consumer,Credit Card,12,466.54,15,0,4.2,4758.71
ORD00525,2023-10-04 04:30:59.459459460,CUST0193,Books,Germany,Corporate,Bank Transfer,12,93.82,10,0,2.5,1013.26
ORD00687,2023-10-04 04:30:59.459459460,CUST0009,Electronics,USA,Consumer,Credit Card,11,28.5,0,0,2.9,313.5
ORD00747,2023-10-04 22:00:21.621621624,CUST0170,Home & Kitchen,India,Corporate,Credit Card,1,477.3,0,0,3.7,477.3
ORD00668,2023-10-05 06:45:02.702702704,CUST0052,Books,USA,Corporate,Credit Card,1,238.08,15,0,4.8,202.37
ORD00677,2023-10-05 06:45:02.702702704,CUST0218,Clothing,Germany,Corporate,Credit Card,16,465.69,15,1,4.5,6333.38
ORD00924,2023-10-06 00:14:24.864864864,CUST0084,Clothing,USA,Corporate,Bank Transfer,11,71.87,0,0,3.9,790.57
ORD00361,2023-10-06 00:14:24.864864864,CUST0117,Sports,UK,Home Office,PayPal,17,460.81,5,0,4.3,7442.08
ORD00124,2023-10-06 00:14:24.864864864,CUST0292,Clothing,France,Consumer,Credit Card,2,150.27,5,0,3.7,285.51
ORD00330,2023-10-06 00:14:24.864864864,CUST0134,Home & Kitchen,USA,Home Office,PayPal,10,52.19,0,0,2.8,521.9
ORD00182,2023-10-07 02:28:28.108108108,CUST0226,Electronics,India,Corporate,Credit Card,15,171.46,15,0,3.7,2186.12
ORD00309,2023-10-07 02:28:28.108108108,CUST0184,Home & Kitchen,UK,Consumer,Credit Card,16,42.65,0,0,2.7,682.4
ORD00681,2023-10-07 19:57:50.270270272,CUST0005,Electronics,USA,Consumer,Bank Transfer,14,405.28,10,0,4.3,5106.53
ORD00178,2023-10-07 19:57:50.270270272,CUST0101,Clothing,USA,Consumer,PayPal,5,349.76,5,0,4.3,1661.36
ORD00022,2023-10-08 04:42:31.351351352,CUST0053,Electronics,USA,Consumer,Credit Card,9,328.84,15,0,2.8,2515.63
ORD00328,2023-10-08 13:27:12.432432432,CUST0254,Electronics,USA,Consumer,Credit Card,1,141.6,20,0,3.7,113.28
ORD00094,2023-10-08 22:11:53.513513516,CUST0093,Clothing,India,Corporate,Credit Card,10,406.3,0,0,3.4,4063.0
ORD00149,2023-10-09 06:56:34.594594596,CUST0015,Sports,USA,Home Office,PayPal,10,233.17,5,0,3.2,2215.11
ORD00581,2023-10-09 15:41:15.675675676,CUST0264,Electronics,USA,Corporate,Credit Card,18,481.18,20,0,4.8,6928.99
ORD00727,2023-10-10 09:10:37.837837840,CUST0040,Sports,India,Home Office,Credit Card,7,339.76,20,0,2.5,1902.66
ORD00540,2023-10-10 09:10:37.837837840,CUST0098,Clothing,USA,Corporate,Credit Card,10,230.29,10,0,3.2,2072.61
ORD00444,2023-10-10 09:10:37.837837840,CUST0165,Books,USA,Consumer,Credit Card,2,155.12,10,1,4.5,279.22
ORD00081,2023-10-10 09:10:37.837837840,CUST0043,Clothing,France,Consumer,Credit Card,12,181.58,0,0,4.7,2178.96
ORD00070,2023-10-10 17:55:18.918918920,CUST0285,Books,USA,Consumer,PayPal,15,288.71,5,0,4.3,4114.12
ORD00350,2023-10-11 11:24:41.081081080,CUST0214,Home & Kitchen,UK,Corporate,Credit Card,11,184.53,15,0,3.4,1725.36
ORD00766,2023-10-11 20:09:22.162162164,CUST0295,Sports,UK,Corporate,Bank Transfer,1,272.93,0,0,4.0,272.93
ORD00157,2023-10-11 20:09:22.162162164,CUST0086,Electronics,India,Consumer,Credit Card,13,468.4,0,0,2.6,6089.2
ORD00046,2023-10-12 22:23:25.405405408,CUST0236,Beauty,Australia,Corporate,Credit Card,18,427.24,0,0,3.8,7690.32
ORD00569,2023-10-12 22:23:25.405405408,CUST0108,Clothing,UK,Consumer,Bank Transfer,15,367.32,20,0,3.9,4407.84
ORD00950,2023-10-13 07:08:06.486486488,CUST0059,Electronics,India,Corporate,Credit Card,6,35.45,0,0,2.8,212.7
ORD00515,2023-10-13 15:52:47.567567568,CUST0168,Home & Kitchen,USA,Corporate,Credit Card,12,235.21,5,0,2.8,2681.39
ORD00601,2023-10-14 09:22:09.729729732,CUST0270,Electronics,UK,Corporate,Crypto,13,125.42,0,0,4.0,1630.46
ORD00872,2023-10-14 09:22:09.729729732,CUST0277,Sports,USA,Consumer,Crypto,16,313.1,10,1,3.5,4508.64
ORD00635,2023-10-15 11:36:12.972972972,CUST0274,Home & Kitchen,India,Corporate,Credit Card,19,121.1,0,1,4.1,2300.9
ORD00610,2023-10-15 20:20:54.054054056,CUST0273,Books,Australia,Home Office,PayPal,7,407.43,15,0,4.5,2424.21
ORD00121,2023-10-16 05:05:35.135135136,CUST0048,Home & Kitchen,Canada,Consumer,PayPal,9,92.43,0,1,4.1,831.87
ORD00685,2023-10-16 05:05:35.135135136,CUST0215,Electronics,India,Home Office,PayPal,10,122.55,5,0,2.6,1164.22
ORD00503,2023-10-16 05:05:35.135135136,CUST0041,Home & Kitchen,USA,Home Office,Bank Transfer,8,123.05,5,1,2.9,935.18
ORD00496,2023-10-16 13:50:16.216216216,CUST0098,Home & Kitchen,UK,Consumer,PayPal,16,123.71,0,0,4.6,1979.36
ORD00848,2023-10-17 07:19:38.378378380,CUST0079,Home & Kitchen,UK,Corporate,Bank Transfer,6,391.46,0,0,3.1,2348.76
ORD00185,2023-10-17 07:19:38.378378380,CUST0150,Sports,UK,Consumer,Credit Card,18,345.25,0,0,4.2,6214.5
ORD00216,2023-10-17 16:04:19.459459460,CUST0212,Home & Kitchen,Canada,Corporate,PayPal,19,471.22,5,0,3.0,8505.52
ORD00223,2023-10-17 16:04:19.459459460,CUST0090,Electronics,India,Consumer,Bank Transfer,1,71.8,0,0,2.5,71.8
ORD00794,2023-10-17 16:04:19.459459460,CUST0270,Sports,USA,Corporate,Credit Card,17,112.02,0,0,4.4,1904.34
ORD00997,2023-10-18 09:33:41.621621624,CUST0014,Clothing,Canada,Consumer,PayPal,4,140.92,0,0,2.8,563.68
ORD00449,2023-10-18 09:33:41.621621624,CUST0161,Books,UK,Corporate,Credit Card,18,447.81,0,0,3.3,8060.58
ORD00774,2023-10-18 09:33:41.621621624,CUST0223,Sports,UK,Consumer,PayPal,10,25.21,15,0,4.5,214.29
ORD00228,2023-10-18 09:33:41.621621624,CUST0259,Sports,USA,Consumer,Credit Card,6,25.91,10,0,3.4,139.91
ORD00551,2023-10-19 03:03:03.783783784,CUST0227,Home & Kitchen,Germany,Home Office,Credit Card,17,487.78,0,0,4.1,8292.26
ORD00417,2023-10-19 11:47:44.864864864,CUST0055,Books,USA,Corporate,Credit Card,18,336.21,0,0,2.8,6051.78
ORD00673,2023-10-19 20:32:25.945945948,CUST0063,Electronics,USA,Corporate,Credit Card,2,83.2,0,0,3.0,166.4
ORD00619,2023-10-19 20:32:25.945945948,CUST0171,Electronics,USA,Corporate,Bank Transfer,14,453.01,0,1,2.8,6342.14
ORD00868,2023-10-20 14:01:48.108108108,CUST0064,Sports,UK,Consumer,Bank Transfer,17,247.24,0,0,3.7,4203.08
ORD00165,2023-10-20 22:46:29.189189188,CUST0067,Beauty,USA,Home Office,Credit Card,7,304.25,5,0,2.5,2023.26
ORD00026,2023-10-21 07:31:10.270270272,CUST0145,Clothing,Germany,Corporate,PayPal,3,56.47,20,0,4.2,135.53
ORD00274,2023-10-21 16:15:51.351351352,CUST0125,Clothing,USA,Consumer,Bank Transfer,16,360.19,15,0,3.4,4898.58
ORD00519,2023-10-23 03:14:35.675675676,CUST0173,Clothing,UK,Corporate,Credit Card,3,88.87,0,0,4.4,266.61
ORD00131,2023-10-23 20:43:57.837837840,CUST0127,Sports,USA,Consumer,Credit Card,5,144.09,5,0,4.4,684.43
ORD00918,2023-10-24 14:13:20.000000000,CUST0264,Electronics,USA,Consumer,PayPal,11,89.46,0,0,3.7,984.06
ORD00992,2023-10-24 14:13:20.000000000,CUST0014,Sports,Germany,Consumer,Credit Card,8,209.24,0,0,2.9,1673.92
ORD00420,2023-10-24 22:58:01.081081080,CUST0266,Electronics,USA,Corporate,PayPal,9,175.61,0,0,3.0,1580.49
ORD00379,2023-10-24 22:58:01.081081080,CUST0198,Electronics,India,Consumer,Credit Card,2,377.0,0,0,3.2,754.0
ORD00457,2023-10-24 22:58:01.081081080,CUST0082,Electronics,France,Home Office,Credit Card,5,130.7,15,0,3.5,555.48
ORD00107,2023-10-24 22:58:01.081081080,CUST0012,Clothing,UK,Consumer,Credit Card,12,277.41,5,0,4.0,3162.47
ORD00528,2023-10-25 16:27:23.243243244,CUST0282,Clothing,USA,Consumer,Credit Card,2,432.29,0,0,4.2,864.58
ORD00059,2023-10-26 01:12:04.324324324,CUST0294,Electronics,Germany,Home Office,Crypto,9,299.51,5,0,4.3,2560.81
ORD00255,2023-10-26 01:12:04.324324324,CUST0270,Beauty,India,Consumer,Credit Card,12,332.39,15,0,3.7,3390.38
ORD00341,2023-10-26 09:56:45.405405408,CUST0293,Electronics,Australia,Consumer,Credit Card,1,189.47,0,0,2.8,189.47
ORD00590,2023-10-26 09:56:45.405405408,CUST0143,Electronics,UK,Consumer,Credit Card,15,401.84,0,0,4.5,6027.6
ORD00409,2023-10-27 03:26:07.567567568,CUST0175,Electronics,France,Consumer,Credit Card,19,410.99,5,0,3.5,7418.37
ORD00095,2023-10-27 03:26:07.567567568,CUST0160,Clothing,Germany,Corporate,PayPal,9,187.26,20,0,3.2,1348.27
ORD00588,2023-10-27 12:10:48.648648648,CUST0089,Clothing,Germany,Consumer,PayPal,19,237.52,0,1,4.2,4512.88
ORD00907,2023-10-27 20:55:29.729729732,CUST0174,Beauty,UK,Home Office,Crypto,2,271.67,0,0,4.7,543.34
ORD00996,2023-10-27 20:55:29.729729732,CUST0111,Electronics,Canada,Consumer,PayPal,4,93.67,10,1,3.3,337.21
ORD00535,2023-10-28 05:40:10.810810812,CUST0113,Clothing,USA,Home Office,Credit Card,13,150.82,0,0,3.4,1960.66
ORD00737,2023-10-28 14:24:51.891891892,CUST0216,Clothing,India,Home Office,Credit Card,7,228.91,10,0,3.5,1442.13
ORD00260,2023-10-28 23:09:32.972972972,CUST0005,Beauty,India,Consumer,Bank Transfer,16,463.07,5,0,4.5,7038.66
ORD00532,2023-10-29 07:54:14.054054056,CUST0296,Sports,USA,Consumer,PayPal,15,46.29,10,0,3.3,624.92
