customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
CUST0756,45,93.79,4485.56,1,9,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,1,Yes,No,1
CUST0757,44,103.41,4745.13,2,3,0,One year,Fiber optic,No,No,No,Female,1,Yes,No,1
CUST0758,5,94.05,3469.35,3,6,0,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
CUST0759,70,34.29,4961.82,3,0,0,Month-to-month,Fiber optic,No,No,No,Female,1,Yes,No,1
CUST0760,26,95.34,744.44,3,4,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
CUST0761,68,96.89,793.53,4,2,0,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
CUST0762,19,85.85,1457.45,2,4,0,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,0
CUST0763,20,96.61,4192.81,1,3,4,One year,No,No,Yes,No,Female,0,No,No,0
CUST0764,12,104.59,1790.56,4,1,2,One year,Fiber optic,No,No,Yes,Male,0,Yes,No,0
CUST0765,47,81.36,2337.95,4,3,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST0766,1,28.86,3262.47,4,2,0,Two year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
CUST0767,14,68.76,6513.74,4,0,2,Month-to-month,No,No,Yes,Yes,Female,0,Yes,Yes,0
CUST0768,64,27.76,209.51,2,9,1,Two year,DSL,No,Yes,Yes,Female,0,No,Yes,0
CUST0769,38,60.75,5230.09,3,7,2,One year,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST0770,37,60.71,5384.12,1,4,2,One year,Fiber optic,No,No,Yes,Female,0,No,Yes,0
CUST0771,11,26.6,6409.38,1,3,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,Yes,1
CUST0772,3,54.88,7468.75,4,9,3,Month-to-month,DSL,No,Yes,Yes,Female,0,No,No,1
CUST0773,33,31.1,259.09,4,4,3,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,0
CUST0774,6,100.82,1314.89,2,3,3,One year,Fiber optic,Yes,Yes,No,Male,1,No,No,1
CUST0775,50,114.77,7100.75,4,2,2,Month-to-month,Fiber optic,No,No,No,Male,0,No,No,1
CUST0776,10,27.23,3722.3,1,4,1,One year,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST0777,5,115.51,4560.27,1,3,2,Month-to-month,DSL,No,No,Yes,Male,0,Yes,No,1
CUST0778,23,72.26,5337.91,3,0,0,Two year,Fiber optic,No,No,No,Female,0,No,No,0
CUST0779,10,49.96,5464.63,3,2,1,Month-to-month,No,No,Yes,No,Male,0,Yes,No,1
CUST0780,44,27.69,7460.75,1,9,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
CUST0781,2,70.06,7975.9,1,9,4,Month-to-month,No,Yes,No,Yes,Female,0,Yes,No,1
CUST0782,13,99.45,5789.24,2,7,1,Month-to-month,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST0783,40,90.71,2369.05,2,6,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,0
CUST0784,2,25.02,7050.04,1,1,1,One year,Fiber optic,No,Yes,Yes,Male,1,Yes,No,0
CUST0785,65,27.29,488.85,4,0,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,Yes,0
CUST0786,63,60.29,1925.54,3,2,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,1,No,Yes,0
CUST0787,17,49.53,7189.35,1,4,0,Two year,DSL,Yes,Yes,No,Male,0,Yes,No,0
CUST0788,9,43.24,2123.91,4,9,4,Month-to-month,Fiber optic,No,No,No,Female,0,No,No,1
CUST0789,15,48.1,1843.14,1,0,3,Two year,DSL,No,No,No,Male,0,Yes,No,0
CUST0790,24,100.35,1191.19,3,2,1,Two year,No,No,Yes,No,Female,0,No,No,0
CUST0791,38,112.92,6886.98,3,2,4,Month-to-month,No,Yes,No,No,Male,0,Yes,No,0
CUST0792,35,60.51,4050.46,2,4,1,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,0
CUST0793,49,110.61,5431.66,2,2,0,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,Yes,1
CUST0794,69,52.15,1988.62,2,8,4,One year,Fiber optic,No,Yes,No,Female,0,No,No,1
CUST0795,62,67.64,6088.52,2,0,3,One year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
CUST0796,60,42.6,6104.04,3,3,1,One year,DSL,No,Yes,No,Female,0,Yes,No,1
CUST0797,50,84.05,2569.52,4,9,0,One year,Fiber optic,Yes,Yes,No,Male,1,No,Yes,0
CUST0798,9,117.9,3344.39,4,9,4,Month-to-month,DSL,Yes,No,No,Female,1,No,Yes,1
CUST0799,34,80.35,1756.55,4,3,1,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,0
CUST0800,35,55.78,7814.83,1,0,1,One year,DSL,No,No,Yes,Female,0,No,No,0
CUST0801,1,84.78,5200.26,2,1,3,One year,DSL,Yes,No,Yes,Male,0,No,No,0
CUST0802,40,32.29,7482.9,2,0,0,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0803,64,108.87,2496.75,3,5,2,One year,No,No,Yes,Yes,Male,1,Yes,Yes,0
CUST0804,22,70.31,6276.94,3,2,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST0805,60,64.93,6150.28,1,6,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,1
CUST0806,64,78.59,5564.08,1,4,3,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,1
CUST0807,11,82.48,7728.55,4,8,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST0808,14,27.18,3209.09,3,6,1,Two year,DSL,No,Yes,Yes,Female,1,Yes,No,0
CUST0809,60,88.26,1132.67,2,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST0810,30,44.19,5406.5,4,4,1,One year,No,No,No,Yes,Female,0,No,Yes,0
CUST0811,35,91.4,5861.55,2,4,2,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,1
CUST0812,37,102.25,4642.98,4,4,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
CUST0813,5,100.4,1733.86,2,9,0,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,1
CUST0814,26,75.25,4085.2,1,8,4,Two year,Fiber optic,No,Yes,Yes,Female,1,No,Yes,0
CUST0815,62,72.02,2566.3,4,9,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0816,4,34.29,3476.99,2,2,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST0817,42,97.53,5197.23,2,5,4,Month-to-month,DSL,No,No,Yes,Female,0,Yes,No,1
CUST0818,18,47.14,5987.2,3,7,3,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST0819,40,69.67,1934.58,4,8,1,Month-to-month,Fiber optic,No,Yes,No,Female,1,No,No,0
CUST0820,39,48.43,3302.07,2,6,4,Month-to-month,DSL,Yes,No,No,Male,0,No,Yes,0
CUST0821,14,33.38,2226.38,3,2,3,Two year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST0822,32,82.96,1669.19,2,0,2,One year,No,Yes,No,Yes,Male,0,No,Yes,0
CUST0823,51,25.43,6288.76,4,3,0,Two year,Fiber optic,No,Yes,No,Male,0,No,Yes,0
CUST0824,38,94.86,7283.1,1,5,1,One year,DSL,No,No,Yes,Male,0,Yes,No,0
CUST0825,23,51.76,3024.83,4,2,0,Month-to-month,DSL,Yes,No,No,Male,1,Yes,Yes,0
CUST0826,63,20.01,6035.1,4,0,2,Two year,No,Yes,No,No,Female,1,No,No,0
CUST0827,15,71.11,7186.26,2,5,4,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,No,1
CUST0828,25,24.69,6784.38,2,0,4,Two year,Fiber optic,No,No,No,Female,0,Yes,No,0
CUST0829,17,47.62,1544.23,4,8,2,Month-to-month,DSL,No,No,No,Male,1,Yes,No,0
CUST0830,66,90.7,7654.71,3,0,2,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,No,1
CUST0831,53,26.27,3075.74,3,5,1,Two year,DSL,No,No,No,Male,0,No,Yes,0
CUST0832,51,103.93,2780.0,3,0,3,One year,No,No,Yes,No,Female,0,Yes,No,0
CUST0833,39,20.38,593.21,2,6,0,Two year,No,No,Yes,No,Female,0,No,Yes,1
CUST0834,51,44.68,3940.77,2,2,0,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,1
CUST0835,70,94.09,961.21,4,5,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
CUST0836,6,51.63,2063.46,1,6,4,Month-to-month,DSL,No,Yes,No,Male,0,No,No,0
CUST0837,67,30.19,2603.85,2,0,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,Yes,0
CUST0838,7,56.02,6489.73,4,0,2,One year,No,Yes,Yes,No,Male,0,No,Yes,0
CUST0839,51,47.04,7016.36,4,4,0,One year,Fiber optic,No,Yes,No,Male,0,No,No,0
CUST0840,42,104.27,2489.48,1,5,1,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,1
CUST0841,64,51.33,6883.72,3,8,4,One year,DSL,Yes,No,No,Male,0,Yes,No,1
CUST0842,15,98.89,6872.12,4,0,4,One year,No,No,Yes,No,Male,0,No,No,0
CUST0843,29,109.19,6140.74,4,3,0,Month-to-month,Fiber optic,Yes,No,Yes,Female,1,Yes,Yes,1
CUST0844,33,63.38,1258.89,4,9,4,Two year,Fiber optic,No,No,No,Male,1,Yes,Yes,0
CUST0845,27,110.99,5553.55,3,7,4,One year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0846,36,57.73,7565.69,3,9,3,Two year,DSL,Yes,No,Yes,Male,0,No,No,1
CUST0847,29,116.41,5492.07,1,8,2,Month-to-month,No,Yes,Yes,Yes,Male,1,No,Yes,1
CUST0848,38,28.93,2719.77,2,2,4,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST0849,57,88.7,4054.58,3,1,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,1,No,No,0
CUST0850,27,69.38,5201.23,2,3,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,1
CUST0851,55,58.76,4133.51,2,1,4,Two year,Fiber optic,No,No,No,Female,0,No,No,1
CUST0852,33,83.27,1047.63,3,0,1,Month-to-month,DSL,No,No,No,Female,0,No,No,0
CUST0853,68,90.39,2565.31,4,2,4,One year,DSL,Yes,No,Yes,Female,0,Yes,No,0
CUST0854,66,20.44,6438.93,1,6,0,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
CUST0855,10,36.7,6905.2,2,0,3,Month-to-month,Fiber optic,No,No,No,Male,0,No,Yes,0
CUST0856,5,91.3,1184.67,4,1,3,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST0857,38,86.64,7623.86,3,0,0,One year,No,No,No,No,Female,0,Yes,No,0
CUST0858,13,116.6,2697.7,2,7,2,One year,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST0859,31,96.1,5332.28,2,4,3,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,1
CUST0860,47,115.08,6039.42,2,7,1,Two year,No,Yes,No,Yes,Male,0,Yes,No,1
CUST0861,52,90.25,6514.38,4,2,3,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,No,1
CUST0862,56,49.81,7571.42,4,6,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,0
CUST0863,15,30.54,2572.06,4,7,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
CUST0864,29,98.18,6882.2,2,5,1,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST0865,8,84.41,1140.33,2,6,0,Two year,DSL,No,Yes,Yes,Male,0,No,No,1
CUST0866,5,24.82,5669.82,1,1,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,Yes,No,1
CUST0867,29,56.01,5961.62,1,7,0,Month-to-month,No,No,Yes,No,Male,0,No,No,1
CUST0868,47,115.68,5454.01,4,4,4,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,No,1
CUST0869,68,70.04,2093.29,4,6,0,One year,Fiber optic,Yes,No,Yes,Female,0,No,No,0
CUST0870,45,63.27,6997.04,3,0,4,Month-to-month,DSL,No,No,Yes,Male,0,Yes,No,0
CUST0871,2,65.77,1433.98,4,4,3,One year,DSL,Yes,Yes,Yes,Female,0,No,No,1
CUST0872,27,40.89,523.71,1,0,1,Month-to-month,DSL,No,No,No,Female,1,Yes,No,1
CUST0873,36,56.87,5767.97,1,7,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,Yes,1
CUST0874,36,56.98,3856.26,1,3,3,Two year,No,Yes,No,Yes,Female,0,Yes,No,0
CUST0875,26,25.24,6807.87,2,3,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,1,No,No,0
CUST0876,43,96.76,3128.84,2,1,0,Two year,Fiber optic,No,Yes,No,Male,0,Yes,No,0
CUST0877,27,61.65,1429.4,4,4,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,Yes,0
CUST0878,69,102.22,6707.89,3,0,3,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,1
CUST0879,20,105.03,4436.39,3,8,2,Month-to-month,No,Yes,Yes,No,Female,0,Yes,Yes,0
CUST0880,11,41.2,1594.65,3,4,2,One year,Fiber optic,Yes,No,No,Female,0,No,No,1
CUST0881,38,85.74,5791.03,2,5,3,Month-to-month,DSL,No,Yes,No,Male,0,No,Yes,1
CUST0882,6,67.23,4137.8,1,1,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
CUST0883,23,108.02,4874.07,1,9,4,Month-to-month,No,No,No,Yes,Male,0,No,Yes,1
CUST0884,47,41.57,3741.1,2,9,0,Month-to-month,No,No,Yes,No,Male,1,Yes,Yes,1
CUST0885,46,87.78,6646.8,3,0,4,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
CUST0886,12,80.78,6653.55,3,3,0,Month-to-month,No,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST0887,13,49.53,5704.17,4,6,4,One year,DSL,No,Yes,Yes,Male,0,Yes,No,0
CUST0888,62,33.66,932.67,4,5,2,One year,DSL,No,No,Yes,Male,0,Yes,No,1
CUST0889,60,85.16,6726.95,3,9,1,One year,No,No,Yes,Yes,Female,0,Yes,No,1
CUST0890,43,93.86,5401.0,2,0,2,One year,No,Yes,No,No,Female,0,No,Yes,0
CUST0891,68,51.56,5606.49,3,0,1,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,0
CUST0892,5,84.48,2967.56,4,7,3,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
CUST0893,37,59.51,7046.31,3,3,0,Month-to-month,No,No,No,Yes,Female,0,Yes,No,1
CUST0894,31,91.32,5830.44,2,4,0,Two year,Fiber optic,No,Yes,No,Female,1,Yes,No,0
CUST0895,9,39.92,989.46,1,6,3,Month-to-month,No,Yes,No,Yes,Female,0,Yes,Yes,1
CUST0896,51,109.02,3321.45,2,7,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,No,No,1
CUST0897,29,48.74,7102.4,2,9,3,One year,No,No,No,No,Male,0,No,No,1
CUST0898,40,56.78,472.85,4,6,3,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,1
CUST0899,41,25.81,7695.19,2,1,1,Two year,DSL,No,Yes,Yes,Male,0,Yes,No,1
CUST0900,11,31.15,5465.38,2,3,3,Two year,No,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0901,23,71.59,5087.87,4,9,0,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,No,No,1
CUST0902,1,46.76,2237.42,4,0,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,0
CUST0903,46,103.55,2065.46,1,9,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
CUST0904,21,21.47,7542.26,3,8,1,One year,DSL,Yes,Yes,No,Female,1,No,No,0
CUST0905,36,57.91,2456.35,2,2,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,1,Yes,No,1
CUST0906,54,53.73,6226.49,4,2,2,One year,No,Yes,No,No,Female,0,Yes,No,0
CUST0907,57,21.93,3205.66,1,9,1,One year,DSL,Yes,Yes,Yes,Male,0,No,No,0
CUST0908,1,32.44,1200.11,3,8,3,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,Yes,1
CUST0909,63,61.36,184.65,4,9,1,Month-to-month,No,No,No,No,Female,0,No,No,0
CUST0910,54,69.29,4399.63,3,2,1,One year,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST0911,55,60.43,7808.65,3,7,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,1
CUST0912,40,73.09,3016.18,2,1,4,Two year,Fiber optic,Yes,No,Yes,Female,1,Yes,Yes,0
CUST0913,15,79.51,2921.82,2,2,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
CUST0914,21,20.99,2818.32,4,1,1,One year,Fiber optic,Yes,No,Yes,Male,1,Yes,No,0
CUST0915,47,66.41,4212.3,3,0,4,Two year,No,No,No,No,Male,1,No,No,0
CUST0916,53,116.35,3581.25,4,1,2,Two year,Fiber optic,No,No,No,Female,0,Yes,No,0
CUST0917,9,71.9,7051.33,4,7,0,Month-to-month,No,No,No,Yes,Male,0,No,Yes,0
CUST0918,52,87.75,4093.61,3,8,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST0919,57,51.19,4111.29,4,1,4,One year,DSL,No,No,Yes,Female,0,Yes,No,0
CUST0920,26,97.4,1193.14,3,6,1,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST0921,41,97.29,7863.64,3,4,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0922,35,72.13,2074.79,3,2,0,Two year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
CUST0923,63,117.6,679.58,3,8,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0924,25,32.56,5338.86,1,5,3,Month-to-month,DSL,No,No,No,Female,0,Yes,Yes,1
CUST0925,38,21.69,4803.39,3,0,1,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST0926,2,97.02,3379.65,2,4,1,One year,DSL,Yes,No,No,Female,0,No,No,1
CUST0927,7,100.72,3435.32,2,6,3,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,1
CUST0928,34,32.02,6302.0,2,3,0,Month-to-month,DSL,Yes,Yes,Yes,Female,1,No,No,0
CUST0929,17,46.56,1646.13,3,7,3,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,0
CUST0930,43,21.76,6580.0,2,9,4,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,1
CUST0931,59,49.33,5225.1,1,4,3,One year,DSL,Yes,No,Yes,Female,0,No,No,0
CUST0932,51,97.31,3409.86,4,8,2,Month-to-month,Fiber optic,No,No,No,Male,0,No,No,1
CUST0933,54,71.8,3718.43,3,8,4,Two year,DSL,Yes,No,No,Male,0,Yes,Yes,0
CUST0934,24,54.81,2127.51,2,8,1,Month-to-month,No,No,Yes,Yes,Male,0,Yes,No,1
CUST0935,25,57.17,6041.7,1,0,4,Two year,DSL,No,No,Yes,Male,0,No,No,0
CUST0936,71,20.14,4151.71,4,1,0,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,1
CUST0937,52,49.98,2634.75,1,2,0,One year,No,Yes,Yes,Yes,Female,1,No,No,0
CUST0938,70,84.65,4808.8,2,3,3,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,1
CUST0939,33,117.42,7966.3,1,9,4,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
CUST0940,49,104.71,3538.57,4,8,1,Two year,Fiber optic,Yes,No,No,Male,0,Yes,Yes,0
CUST0941,29,22.36,7373.46,2,9,0,Two year,Fiber optic,Yes,No,Yes,Female,1,No,No,0
CUST0942,63,109.86,2825.63,4,5,1,Month-to-month,No,Yes,No,Yes,Female,0,Yes,Yes,0
CUST0943,22,98.32,532.39,1,0,2,One year,No,Yes,Yes,Yes,Male,1,No,Yes,0
CUST0944,26,98.04,1713.51,3,8,0,One year,DSL,Yes,Yes,No,Female,0,No,Yes,0
CUST0945,28,65.8,3407.69,3,5,3,Two year,No,Yes,No,No,Male,0,No,No,0
CUST0946,49,59.8,1835.12,3,3,2,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,1
CUST0947,71,50.29,101.79,3,3,4,Month-to-month,DSL,Yes,No,No,Male,0,No,No,0
CUST0948,49,26.57,7328.51,4,2,1,Month-to-month,No,No,Yes,No,Female,0,Yes,No,0
CUST0949,20,42.82,6766.65,3,6,0,Month-to-month,DSL,Yes,No,No,Female,1,Yes,No,0
CUST0950,63,44.66,5964.11,4,2,2,Two year,DSL,No,Yes,No,Female,0,No,Yes,0
CUST0951,61,68.41,1425.74,2,1,2,Month-to-month,DSL,Yes,Yes,No,Female,0,No,Yes,0
CUST0952,49,94.74,1050.87,3,9,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST0953,71,67.38,634.08,4,7,4,One year,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST0954,1,25.78,5819.83,3,3,4,One year,Fiber optic,No,Yes,No,Female,0,No,Yes,1
CUST0955,13,115.78,7437.58,3,7,3,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,1
CUST0956,51,114.27,3501.23,3,0,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,1
CUST0957,56,98.52,1041.21,4,4,3,Two year,No,No,No,No,Female,0,No,No,1
CUST0958,62,119.13,4147.9,1,8,2,Month-to-month,No,Yes,No,No,Male,0,No,Yes,0
CUST0959,32,74.45,2855.77,3,0,0,One year,DSL,Yes,No,No,Female,1,No,No,0
CUST0960,30,116.28,3061.12,3,3,4,One year,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST0961,29,27.56,5008.51,2,5,3,Month-to-month,Fiber optic,Yes,Yes,No,Female,1,Yes,No,1
CUST0962,49,56.57,5777.87,1,9,2,Two year,DSL,Yes,No,Yes,Male,0,No,No,1
CUST0963,45,42.54,973.77,4,7,4,One year,DSL,Yes,Yes,No,Male,0,No,Yes,0
CUST0964,30,39.58,381.16,2,2,1,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,0
CUST0965,16,34.08,7955.21,3,4,2,One year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
CUST0966,40,82.24,1938.55,2,6,4,One year,DSL,No,Yes,No,Female,1,No,No,0
CUST0967,19,98.13,525.26,2,0,2,One year,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST0968,18,77.83,1600.02,3,6,0,Two year,DSL,No,Yes,No,Female,1,Yes,No,0
CUST0969,1,34.7,407.77,1,7,0,Month-to-month,No,No,Yes,No,Female,0,Yes,Yes,1
CUST0970,47,101.11,3195.31,1,7,0,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,Yes,1
CUST0971,66,83.6,6438.97,2,8,1,Month-to-month,No,No,Yes,Yes,Female,1,Yes,No,0
CUST0972,38,58.82,2795.83,3,5,0,Month-to-month,No,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST0973,51,87.41,3609.05,4,5,1,Month-to-month,DSL,No,Yes,Yes,Male,0,No,Yes,1
CUST0974,63,45.99,5437.14,2,1,0,Two year,Fiber optic,No,Yes,No,Male,0,No,No,0
CUST0975,4,54.52,4120.26,4,2,2,One year,DSL,Yes,No,No,Male,1,Yes,No,0
CUST0976,1,111.75,6905.42,2,3,4,One year,No,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST0977,8,49.05,6941.68,2,3,4,One year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,1
CUST0978,29,67.0,178.29,3,7,0,Two year,DSL,Yes,No,Yes,Male,0,Yes,Yes,0
CUST0979,55,109.01,6246.57,3,0,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,Yes,1
CUST0980,3,90.77,3739.8,4,9,0,Two year,Fiber optic,Yes,No,Yes,Male,1,No,No,1
CUST0981,32,26.22,7911.84,4,3,0,Month-to-month,No,Yes,Yes,Yes,Male,1,No,Yes,0
CUST0982,10,34.73,3917.53,1,3,3,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST0983,34,20.78,7896.48,3,0,3,One year,No,Yes,No,No,Male,0,Yes,No,0
CUST0984,55,83.09,6061.1,2,2,3,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST0985,32,64.77,2063.98,2,4,1,One year,DSL,Yes,No,Yes,Female,0,No,Yes,0
CUST0986,50,33.43,4353.32,1,5,3,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,1
CUST0987,7,115.79,7937.87,3,8,0,Month-to-month,DSL,No,Yes,No,Female,0,No,Yes,1
CUST0988,8,72.97,6874.49,2,8,2,One year,No,Yes,No,No,Male,0,Yes,Yes,0
CUST0989,65,44.19,869.2,1,8,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST0990,57,70.06,5680.34,1,0,3,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,0
CUST0991,67,87.96,2830.08,2,8,2,Two year,Fiber optic,Yes,No,No,Female,0,Yes,Yes,1
CUST0992,59,27.62,155.16,2,7,0,One year,No,Yes,No,Yes,Male,1,Yes,Yes,0
CUST0993,54,47.47,3287.5,4,1,1,Two year,No,Yes,No,Yes,Male,0,Yes,No,0
CUST0994,67,100.7,1954.56,3,0,3,One year,DSL,Yes,Yes,No,Male,0,No,No,0
CUST0995,51,65.97,6569.07,4,0,2,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,1
CUST0996,8,74.66,2764.91,1,5,0,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
CUST0997,34,63.28,6637.44,2,8,4,One year,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST0998,35,24.39,104.72,4,6,1,Two year,Fiber optic,No,Yes,No,Male,0,No,Yes,0
CUST0999,32,36.57,2531.77,1,4,2,Month-to-month,DSL,No,No,Yes,Female,0,Yes,No,1
CUST1000,46,64.55,2005.21,3,1,2,Two year,No,No,Yes,Yes,Female,0,Yes,Yes,1
CUST1001,16,40.92,1945.18,2,0,2,Two year,Fiber optic,No,Yes,No,Female,1,No,Yes,0
CUST1002,68,25.0,638.67,4,1,3,One year,No,No,No,Yes,Male,0,Yes,No,0
CUST1003,37,104.36,1578.28,3,0,4,Two year,Fiber optic,No,No,Yes,Female,1,Yes,No,0
CUST1004,54,118.12,4488.84,4,2,1,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,Yes,0
CUST1005,14,99.31,2401.75,1,5,0,Two year,No,Yes,No,No,Male,0,No,No,0
CUST1006,55,105.38,3397.42,3,7,0,One year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1007,48,44.2,3077.25,4,2,4,Month-to-month,No,No,Yes,Yes,Female,0,Yes,Yes,1
CUST1008,7,116.06,7019.65,3,9,2,Two year,No,Yes,No,Yes,Female,0,No,Yes,0
