order_id,customer_id,product_id,order_date,quantity,unit_price,discount,status,channel,region,revenue
ORD003831,CUST0337,PROD0009,2023-07-13 16:07:00.564112824,14,495.15,0.1,Completed,Web,North,6238.89
ORD003832,CUST0365,PROD0015,2023-07-13 19:37:00.204040808,7,391.12,0.0,Completed,Mobile,South,2737.84
ORD003833,CUST0051,PROD0131,2023-07-13 23:06:59.843968792,4,155.01,0.05,Pending,Mobile,East,589.04
ORD003834,CUST0245,PROD0093,2023-07-14 02:36:59.483896784,13,129.96,0.1,Completed,Web,West,1520.53
ORD003835,CUST0403,PROD0198,2023-07-14 06:06:59.123824768,8,116.66,0.05,Completed,Web,West,886.62
ORD003836,CUST0426,PROD0017,2023-07-14 09:36:58.763752752,4,76.98,0.0,Pending,Mobile,North,307.92
ORD003837,CUST0035,PROD0154,2023-07-14 13:06:58.403680736,7,280.15,0.2,Completed,Mobile,North,1568.84
ORD003838,CUST0302,PROD0149,2023-07-14 16:36:58.043608720,4,306.65,0.0,Completed,Web,South,1226.6
ORD003839,CUST0410,PROD0072,2023-07-14 20:06:57.683536712,13,355.7,0.1,Completed,Mobile,North,4161.69
ORD003840,CUST0499,PROD0149,2023-07-14 23:36:57.323464696,12,343.3,0.0,Completed,In-Store,South,4119.6
ORD003841,CUST0069,PROD0121,2023-07-15 03:06:56.963392680,5,153.24,0.05,Completed,Web,West,727.89
ORD003842,CUST0349,PROD0011,2023-07-15 06:36:56.603320664,7,171.85,0.0,Completed,Mobile,North,1202.95
ORD003843,CUST0320,PROD0166,2023-07-15 10:06:56.243248648,13,343.94,0.0,Completed,Web,West,4471.22
ORD003844,CUST0421,PROD0072,2023-07-15 13:36:55.883176640,14,181.23,0.0,Completed,Mobile,East,2537.22
ORD003845,CUST0468,PROD0106,2023-07-15 17:06:55.523104624,14,114.19,0.0,Completed,Web,South,1598.66
ORD003846,CUST0049,PROD0125,2023-07-15 20:36:55.163032608,13,193.42,0.15,Completed,Web,South,2137.29
ORD003847,CUST0405,PROD0035,2023-07-16 00:06:54.802960592,10,143.32,0.1,Completed,Mobile,West,1289.88
ORD003848,CUST0074,PROD0119,2023-07-16 03:36:54.442888576,3,53.27,0.0,Completed,Mobile,East,159.81
ORD003849,CUST0192,PROD0014,2023-07-16 07:06:54.082816568,10,416.77,0.05,Completed,Web,North,3959.31
ORD003850,CUST0261,PROD0014,2023-07-16 10:36:53.722744552,5,428.02,0.15,Completed,Web,International,1819.08
ORD003851,CUST0356,PROD0010,2023-07-16 14:06:53.362672536,11,117.68,0.1,Completed,Web,North,1165.03
ORD003852,CUST0070,PROD0140,2023-07-16 17:36:53.002600520,14,41.74,0.0,Completed,Mobile,International,584.36
ORD003853,CUST0090,PROD0038,2023-07-16 21:06:52.642528504,3,372.03,0.15,Completed,Mobile,North,948.68
ORD003854,CUST0260,PROD0108,2023-07-17 00:36:52.282456496,5,113.65,0.0,Completed,Mobile,West,568.25
ORD003855,CUST0126,PROD0119,2023-07-17 04:06:51.922384480,14,202.78,0.05,Returned,Mobile,East,2696.97
ORD003856,CUST0231,PROD0034,2023-07-17 07:36:51.562312464,3,41.43,0.05,Completed,Mobile,East,118.08
ORD003857,CUST0295,PROD0169,2023-07-17 11:06:51.202240448,11,120.87,0.15,Completed,Mobile,North,1130.13
ORD003858,CUST0498,PROD0010,2023-07-17 14:36:50.842168432,10,398.52,0.2,Returned,Mobile,North,3188.16
ORD003859,CUST0419,PROD0122,2023-07-17 18:06:50.482096424,11,404.15,0.2,Completed,Mobile,West,3556.52
ORD003860,CUST0129,PROD0145,2023-07-17 21:36:50.122024408,7,111.47,0.0,Completed,In-Store,International,780.29
ORD003861,CUST0280,PROD0145,2023-07-18 01:06:49.761952392,13,174.6,0.2,Completed,Web,East,1815.84
ORD003862,CUST0313,PROD0195,2023-07-18 04:36:49.401880376,1,75.78,0.0,Completed,Web,South,75.78
ORD003863,CUST0100,PROD0190,2023-07-18 08:06:49.041808360,9,46.34,0.0,Completed,Web,North,417.06
ORD003864,CUST0326,PROD0115,2023-07-18 11:36:48.681736352,9,496.16,0.05,Completed,Mobile,West,4242.17
ORD003865,CUST0297,PROD0001,2023-07-18 15:06:48.321664336,5,331.24,0.05,Completed,Web,South,1573.39
ORD003866,CUST0182,PROD0012,2023-07-18 18:36:47.961592320,9,275.63,0.1,Pending,Web,North,2232.6
ORD003867,CUST0174,PROD0103,2023-07-18 22:06:47.601520304,10,385.09,0.05,Returned,In-Store,West,3658.35
ORD003868,CUST0316,PROD0004,2023-07-19 01:36:47.241448288,13,421.64,0.2,Completed,In-Store,East,4385.06
ORD003869,CUST0364,PROD0170,2023-07-19 05:06:46.881376280,6,405.29,0.0,Completed,In-Store,North,2431.74
ORD003870,CUST0188,PROD0141,2023-07-19 08:36:46.521304264,5,18.1,0.0,Completed,Web,North,90.5
ORD003871,CUST0057,PROD0098,2023-07-19 12:06:46.161232248,13,101.54,0.2,Completed,In-Store,West,1056.02
ORD003872,CUST0031,PROD0106,2023-07-19 15:36:45.801160232,3,330.9,0.0,Returned,Web,North,992.7
ORD003873,CUST0084,PROD0085,2023-07-19 19:06:45.441088216,11,194.12,0.1,Completed,Web,International,1921.79
ORD003874,CUST0152,PROD0121,2023-07-19 22:36:45.081016208,11,491.42,0.1,Completed,Web,South,4865.06
ORD003875,CUST0473,PROD0132,2023-07-20 02:06:44.720944192,8,336.05,0.05,Completed,Mobile,North,2553.98
ORD003876,CUST0036,PROD0082,2023-07-20 05:36:44.360872176,4,478.71,0.1,Completed,Web,West,1723.36
ORD003877,CUST0213,PROD0197,2023-07-20 09:06:44.000800160,10,108.71,0.0,Completed,Mobile,East,1087.1
ORD003878,CUST0414,PROD0019,2023-07-20 12:36:43.640728144,13,433.34,0.15,Completed,Mobile,South,4788.41
ORD003879,CUST0408,PROD0130,2023-07-20 16:06:43.280656136,13,167.46,0.0,Completed,Web,South,2176.98
ORD003880,CUST0364,PROD0012,2023-07-20 19:36:42.920584120,3,494.89,0.05,Completed,Web,North,1410.44
ORD003881,CUST0106,PROD0081,2023-07-20 23:06:42.560512104,13,87.27,0.0,Pending,Web,West,1134.51
ORD003882,CUST0414,PROD0074,2023-07-21 02:36:42.200440088,6,263.01,0.05,Completed,In-Store,South,1499.16
ORD003883,CUST0342,PROD0098,2023-07-21 06:06:41.840368072,8,398.49,0.1,Completed,Web,West,2869.13
ORD003884,CUST0220,PROD0006,2023-07-21 09:36:41.480296064,13,221.99,0.2,Completed,Web,East,2308.7
ORD003885,CUST0391,PROD0136,2023-07-21 13:06:41.120224048,9,239.36,0.1,Completed,Web,West,1938.82
ORD003886,CUST0163,PROD0125,2023-07-21 16:36:40.760152032,14,493.31,0.05,Completed,In-Store,West,6561.02
ORD003887,CUST0439,PROD0051,2023-07-21 20:06:40.400080016,6,218.4,0.2,Completed,Web,East,1048.32
ORD003888,CUST0220,PROD0011,2023-07-21 23:36:40.040008000,5,306.0,0.05,Completed,Web,South,1453.5
ORD003889,CUST0270,PROD0191,2023-07-22 03:06:39.679935992,12,36.72,0.05,Completed,Web,South,418.61
ORD003890,CUST0120,PROD0185,2023-07-22 06:36:39.319863976,11,422.68,0.05,Completed,In-Store,North,4417.01
ORD003891,CUST0394,PROD0127,2023-07-22 10:06:38.959791960,2,327.6,0.05,Completed,Web,West,622.44
ORD003892,CUST0336,PROD0140,2023-07-22 13:36:38.599719944,2,207.97,0.15,Completed,Mobile,West,353.55
ORD003893,CUST0400,PROD0073,2023-07-22 17:06:38.239647928,9,17.92,0.0,Completed,Web,North,161.28
ORD003894,CUST0182,PROD0002,2023-07-22 20:36:37.879575920,2,299.92,0.05,Completed,In-Store,International,569.85
ORD003895,CUST0479,PROD0008,2023-07-23 00:06:37.519503904,2,16.2,0.1,Completed,Mobile,East,29.16
ORD003896,CUST0106,PROD0139,2023-07-23 03:36:37.159431888,3,10.59,0.2,Completed,Mobile,East,25.42
ORD003897,CUST0217,PROD0124,2023-07-23 07:06:36.799359872,3,311.89,0.15,Completed,Web,North,795.32
ORD003898,CUST0205,PROD0053,2023-07-23 10:36:36.439287856,4,102.62,0.05,Completed,Web,South,389.96
ORD003899,CUST0070,PROD0010,2023-07-23 14:06:36.079215848,7,104.02,0.1,Completed,Web,East,655.33
ORD003900,CUST0044,PROD0112,2023-07-23 17:36:35.719143832,9,330.1,0.0,Completed,Mobile,North,2970.9
ORD003901,CUST0329,PROD0008,2023-07-23 21:06:35.359071816,2,36.31,0.05,Returned,In-Store,East,68.99
ORD003902,CUST0301,PROD0036,2023-07-24 00:36:34.998999800,4,163.57,0.2,Completed,Web,International,523.42
ORD003903,CUST0228,PROD0106,2023-07-24 04:06:34.638927784,9,83.22,0.2,Completed,In-Store,West,599.18
ORD003904,CUST0184,PROD0014,2023-07-24 07:36:34.278855776,14,294.29,0.15,Completed,Web,East,3502.05
ORD003905,CUST0107,PROD0182,2023-07-24 11:06:33.918783760,2,334.26,0.0,Completed,In-Store,East,668.52
ORD003906,CUST0084,PROD0086,2023-07-24 14:36:33.558711744,10,363.36,0.15,Completed,Web,North,3088.56
ORD003907,CUST0338,PROD0149,2023-07-24 18:06:33.198639728,11,135.06,0.2,Returned,Web,International,1188.53
ORD003908,CUST0250,PROD0050,2023-07-24 21:36:32.838567712,13,53.73,0.0,Completed,Web,International,698.49
ORD003909,CUST0363,PROD0167,2023-07-25 01:06:32.478495704,1,48.55,0.05,Completed,Mobile,West,46.12
ORD003910,CUST0441,PROD0020,2023-07-25 04:36:32.118423688,10,218.81,0.1,Completed,Mobile,North,1969.29
ORD003911,CUST0021,PROD0087,2023-07-25 08:06:31.758351672,8,473.46,0.05,Completed,Web,North,3598.3
ORD003912,CUST0196,PROD0135,2023-07-25 11:36:31.398279656,9,116.69,0.2,Completed,Mobile,North,840.17
ORD003913,CUST0178,PROD0137,2023-07-25 15:06:31.038207640,7,135.8,0.05,Completed,Web,East,903.07
ORD003914,CUST0417,PROD0129,2023-07-25 18:36:30.678135632,8,59.44,0.1,Returned,Web,North,427.97
ORD003915,CUST0475,PROD0154,2023-07-25 22:06:30.318063616,4,306.73,0.1,Returned,Web,West,1104.23
ORD003916,CUST0007,PROD0166,2023-07-26 01:36:29.957991600,4,343.14,0.05,Completed,Mobile,East,1303.93
ORD003917,CUST0070,PROD0038,2023-07-26 05:06:29.597919584,13,325.04,0.15,Completed,Mobile,North,3591.69
ORD003918,CUST0127,PROD0189,2023-07-26 08:36:29.237847568,2,431.95,0.05,Completed,Mobile,West,820.7
ORD003919,CUST0399,PROD0044,2023-07-26 12:06:28.877775560,8,248.35,0.05,Completed,Mobile,North,1887.46
ORD003920,CUST0466,PROD0086,2023-07-26 15:36:28.517703544,11,75.88,0.0,Completed,Web,West,834.68
ORD003921,CUST0160,PROD0044,2023-07-26 19:06:28.157631528,2,151.81,0.0,Completed,Mobile,South,303.62
ORD003922,CUST0248,PROD0074,2023-07-26 22:36:27.797559512,9,334.59,0.1,Completed,Web,South,2710.18
ORD003923,CUST0203,PROD0119,2023-07-27 02:06:27.437487496,14,310.43,0.2,Completed,Mobile,North,3476.82
ORD003924,CUST0148,PROD0190,2023-07-27 05:36:27.077415488,4,270.19,0.0,Completed,Web,International,1080.76
ORD003925,CUST0472,PROD0122,2023-07-27 09:06:26.717343472,1,344.65,0.0,Completed,Mobile,East,344.65
ORD003926,CUST0143,PROD0134,2023-07-27 12:36:26.357271456,13,322.32,0.0,Completed,Mobile,South,4190.16
ORD003927,CUST0432,PROD0145,2023-07-27 16:06:25.997199440,4,441.85,0.1,Completed,Web,North,1590.66
ORD003928,CUST0199,PROD0051,2023-07-27 19:36:25.637127424,3,297.15,0.2,Completed,Mobile,West,713.16
ORD003929,CUST0405,PROD0038,2023-07-27 23:06:25.277055416,12,391.51,0.1,Completed,Web,South,4228.31
ORD003930,CUST0426,PROD0152,2023-07-28 02:36:24.916983400,6,131.87,0.1,Completed,Web,International,712.1
ORD003931,CUST0154,PROD0051,2023-07-28 06:06:24.556911384,7,342.31,0.05,Returned,Mobile,International,2276.36
ORD003932,CUST0492,PROD0010,2023-07-28 09:36:24.196839368,8,452.08,0.0,Completed,Mobile,West,3616.64
ORD003933,CUST0376,PROD0120,2023-07-28 13:06:23.836767352,2,199.01,0.1,Completed,Web,International,358.22
ORD003934,CUST0384,PROD0149,2023-07-28 16:36:23.476695344,6,391.76,0.1,Completed,Web,North,2115.5
ORD003935,CUST0142,PROD0070,2023-07-28 20:06:23.116623328,6,365.15,0.1,Completed,Mobile,South,1971.81
ORD003936,CUST0313,PROD0085,2023-07-28 23:36:22.756551312,10,39.17,0.15,Completed,Mobile,South,332.95
ORD003937,CUST0165,PROD0057,2023-07-29 03:06:22.396479296,12,294.94,0.1,Completed,Web,North,3185.35
ORD003938,CUST0314,PROD0126,2023-07-29 06:36:22.036407280,5,73.79,0.1,Completed,In-Store,International,332.06
ORD003939,CUST0021,PROD0039,2023-07-29 10:06:21.676335272,10,483.99,0.2,Completed,Mobile,North,3871.92
ORD003940,CUST0082,PROD0033,2023-07-29 13:36:21.316263256,10,407.59,0.2,Pending,Web,International,3260.72
ORD003941,CUST0069,PROD0187,2023-07-29 17:06:20.956191240,7,63.76,0.05,Completed,Web,West,424.0
ORD003942,CUST0131,PROD0018,2023-07-29 20:36:20.596119224,3,69.66,0.0,Completed,Web,South,208.98
ORD003943,CUST0087,PROD0184,2023-07-30 00:06:20.236047208,4,301.29,0.05,Completed,Mobile,North,1144.9
ORD003944,CUST0218,PROD0057,2023-07-30 03:36:19.875975200,10,179.0,0.1,Completed,Web,North,1611.0
ORD003945,CUST0421,PROD0096,2023-07-30 07:06:19.515903184,13,27.1,0.0,Completed,In-Store,North,352.3
ORD003946,CUST0472,PROD0048,2023-07-30 10:36:19.155831168,9,275.4,0.0,Completed,Web,East,2478.6
ORD003947,CUST0305,PROD0042,2023-07-30 14:06:18.795759152,4,200.04,0.0,Completed,Mobile,East,800.16
ORD003948,CUST0403,PROD0027,2023-07-30 17:36:18.435687136,3,59.53,0.1,Completed,Web,East,160.73
ORD003949,CUST0371,PROD0074,2023-07-30 21:06:18.075615128,14,402.94,0.05,Completed,In-Store,West,5359.1
ORD003950,CUST0345,PROD0110,2023-07-31 00:36:17.715543112,2,458.39,0.0,Completed,Mobile,South,916.78
ORD003951,CUST0341,PROD0180,2023-07-31 04:06:17.355471096,5,380.73,0.0,Completed,Web,North,1903.65
ORD003952,CUST0384,PROD0170,2023-07-31 07:36:16.995399080,4,412.99,0.1,Completed,In-Store,West,1486.76
ORD003953,CUST0396,PROD0032,2023-07-31 11:06:16.635327064,13,116.08,0.0,Completed,Web,South,1509.04
ORD003954,CUST0445,PROD0026,2023-07-31 14:36:16.275255056,13,139.15,0.0,Completed,Mobile,South,1808.95
ORD003955,CUST0425,PROD0025,2023-07-31 18:06:15.915183040,8,112.18,0.1,Completed,Mobile,West,807.7
ORD003956,CUST0161,PROD0075,2023-07-31 21:36:15.555111024,7,384.88,0.05,Completed,Mobile,International,2559.45
ORD003957,CUST0178,PROD0023,2023-08-01 01:06:15.195039008,6,474.48,0.0,Completed,In-Store,International,2846.88
ORD003958,CUST0117,PROD0057,2023-08-01 04:36:14.834966992,11,361.25,0.1,Pending,In-Store,North,3576.38
ORD003959,CUST0196,PROD0180,2023-08-01 08:06:14.474894984,12,441.92,0.0,Completed,In-Store,East,5303.04
ORD003960,CUST0383,PROD0126,2023-08-01 11:36:14.114822968,2,322.96,0.1,Pending,Web,North,581.33
ORD003961,CUST0490,PROD0087,2023-08-01 15:06:13.754750952,3,199.95,0.0,Completed,Web,International,599.85
ORD003962,CUST0327,PROD0031,2023-08-01 18:36:13.394678936,10,218.62,0.0,Completed,Mobile,North,2186.2
ORD003963,CUST0086,PROD0064,2023-08-01 22:06:13.034606920,9,46.91,0.1,Completed,Mobile,North,379.97
ORD003964,CUST0289,PROD0199,2023-08-02 01:36:12.674534912,13,25.41,0.1,Completed,Mobile,International,297.3
ORD003965,CUST0081,PROD0033,2023-08-02 05:06:12.314462896,9,350.78,0.0,Returned,Web,International,3157.02
ORD003966,CUST0152,PROD0002,2023-08-02 08:36:11.954390880,5,224.83,0.0,Completed,Mobile,West,1124.15
ORD003967,CUST0061,PROD0018,2023-08-02 12:06:11.594318864,14,280.59,0.15,Completed,In-Store,North,3339.02
ORD003968,CUST0061,PROD0175,2023-08-02 15:36:11.234246848,3,283.25,0.1,Completed,Web,East,764.78
ORD003969,CUST0354,PROD0161,2023-08-02 19:06:10.874174840,2,145.91,0.0,Completed,Web,West,291.82
ORD003970,CUST0028,PROD0084,2023-08-02 22:36:10.514102824,8,243.19,0.1,Pending,Web,East,1750.97
ORD003971,CUST0442,PROD0035,2023-08-03 02:06:10.154030808,6,240.67,0.0,Completed,Web,North,1444.02
ORD003972,CUST0043,PROD0179,2023-08-03 05:36:09.793958792,10,200.33,0.05,Completed,Mobile,North,1903.14
ORD003973,CUST0169,PROD0114,2023-08-03 09:06:09.433886776,11,412.13,0.0,Completed,In-Store,International,4533.43
ORD003974,CUST0423,PROD0146,2023-08-03 12:36:09.073814768,12,231.07,0.0,Pending,Web,East,2772.84
ORD003975,CUST0086,PROD0110,2023-08-03 16:06:08.713742752,7,305.79,0.0,Completed,Mobile,West,2140.53
ORD003976,CUST0177,PROD0088,2023-08-03 19:36:08.353670736,1,448.8,0.05,Pending,Mobile,South,426.36
ORD003977,CUST0017,PROD0072,2023-08-03 23:06:07.993598720,1,434.45,0.05,Completed,Web,East,412.73
ORD003978,CUST0098,PROD0125,2023-08-04 02:36:07.633526704,10,446.31,0.05,Completed,Mobile,International,4239.94
ORD003979,CUST0454,PROD0030,2023-08-04 06:06:07.273454696,2,142.3,0.0,Completed,Mobile,South,284.6
ORD003980,CUST0494,PROD0172,2023-08-04 09:36:06.913382680,10,27.14,0.0,Completed,Mobile,West,271.4
ORD003981,CUST0198,PROD0053,2023-08-04 13:06:06.553310664,3,137.92,0.1,Completed,Web,North,372.38
ORD003982,CUST0098,PROD0138,2023-08-04 16:36:06.193238648,12,146.57,0.0,Completed,Mobile,North,1758.84
ORD003983,CUST0065,PROD0087,2023-08-04 20:06:05.833166632,1,455.59,0.1,Completed,Web,West,410.03
ORD003984,CUST0330,PROD0180,2023-08-04 23:36:05.473094624,14,328.13,0.0,Completed,Web,West,4593.82
ORD003985,CUST0341,PROD0177,2023-08-05 03:06:05.113022608,5,50.03,0.05,Completed,Web,West,237.64
ORD003986,CUST0005,PROD0139,2023-08-05 06:36:04.752950592,3,76.34,0.05,Completed,Web,North,217.57
ORD003987,CUST0002,PROD0194,2023-08-05 10:06:04.392878576,1,86.28,0.2,Completed,Web,North,69.02
ORD003988,CUST0022,PROD0186,2023-08-05 13:36:04.032806560,8,318.91,0.0,Completed,Web,International,2551.28
ORD003989,CUST0112,PROD0164,2023-08-05 17:06:03.672734552,12,370.35,0.0,Completed,Mobile,South,4444.2
ORD003990,CUST0057,PROD0161,2023-08-05 20:36:03.312662536,11,431.23,0.1,Returned,Mobile,West,4269.18
ORD003991,CUST0066,PROD0175,2023-08-06 00:06:02.952590520,6,470.91,0.2,Completed,Web,South,2260.37
ORD003992,CUST0330,PROD0013,2023-08-06 03:36:02.592518504,9,108.84,0.2,Completed,Web,International,783.65
ORD003993,CUST0098,PROD0040,2023-08-06 07:06:02.232446488,3,161.79,0.05,Completed,Mobile,International,461.1
ORD003994,CUST0144,PROD0089,2023-08-06 10:36:01.872374480,9,127.76,0.05,Completed,Web,North,1092.35
ORD003995,CUST0368,PROD0068,2023-08-06 14:06:01.512302464,9,185.79,0.1,Completed,Web,West,1504.9
ORD003996,CUST0435,PROD0042,2023-08-06 17:36:01.152230448,12,458.19,0.05,Completed,Mobile,North,5223.37
ORD003997,CUST0125,PROD0147,2023-08-06 21:06:00.792158432,13,291.81,0.1,Completed,Web,North,3414.18
ORD003998,CUST0167,PROD0094,2023-08-07 00:36:00.432086416,12,371.71,0.15,Completed,Web,East,3791.44
ORD003999,CUST0086,PROD0019,2023-08-07 04:06:00.072014408,1,250.16,0.1,Completed,Web,East,225.14
ORD004000,CUST0076,PROD0186,2023-08-07 07:35:59.711942392,3,24.14,0.05,Completed,Web,South,68.8
ORD004001,CUST0344,PROD0023,2023-08-07 11:05:59.351870376,6,41.46,0.05,Pending,In-Store,East,236.32
ORD004002,CUST0495,PROD0054,2023-08-07 14:35:58.991798360,8,273.58,0.1,Returned,Web,North,1969.78
ORD004003,CUST0424,PROD0065,2023-08-07 18:05:58.631726344,4,362.21,0.05,Completed,Mobile,North,1376.4
ORD004004,CUST0294,PROD0140,2023-08-07 21:35:58.271654336,5,115.51,0.05,Completed,Mobile,East,548.67
ORD004005,CUST0444,PROD0024,2023-08-08 01:05:57.911582320,9,363.74,0.0,Completed,Web,East,3273.66
ORD004006,CUST0059,PROD0034,2023-08-08 04:35:57.551510304,6,407.23,0.0,Completed,Web,West,2443.38
ORD004007,CUST0138,PROD0053,2023-08-08 08:05:57.191438288,12,211.83,0.05,Completed,Mobile,East,2414.86
ORD004008,CUST0099,PROD0136,2023-08-08 11:35:56.831366272,7,375.75,0.15,Completed,In-Store,International,2235.71
ORD004009,CUST0192,PROD0018,2023-08-08 15:05:56.471294264,7,207.97,0.0,Completed,Web,East,1455.79
ORD004010,CUST0243,PROD0057,2023-08-08 18:35:56.111222248,4,342.39,0.05,Completed,Web,North,1301.08
ORD004011,CUST0319,PROD0112,2023-08-08 22:05:55.751150232,4,384.36,0.0,Completed,Mobile,East,1537.44
ORD004012,CUST0049,PROD0005,2023-08-09 01:35:55.391078216,4,496.04,0.0,Completed,Web,West,1984.16
ORD004013,CUST0448,PROD0154,2023-08-09 05:05:55.031006200,14,179.24,0.2,Completed,Web,East,2007.49
ORD004014,CUST0032,PROD0158,2023-08-09 08:35:54.670934192,11,211.41,0.15,Completed,Web,West,1976.68
ORD004015,CUST0391,PROD0182,2023-08-09 12:05:54.310862176,5,91.15,0.0,Pending,Web,South,455.75
ORD004016,CUST0277,PROD0013,2023-08-09 15:35:53.950790160,5,110.0,0.1,Completed,Web,North,495.0
ORD004017,CUST0020,PROD0083,2023-08-09 19:05:53.590718144,8,349.76,0.0,Completed,Web,West,2798.08
ORD004018,CUST0154,PROD0029,2023-08-09 22:35:53.230646128,9,459.35,0.2,Completed,Mobile,North,3307.32
ORD004019,CUST0383,PROD0003,2023-08-10 02:05:52.870574120,2,203.36,0.0,Completed,Mobile,East,406.72
ORD004020,CUST0068,PROD0090,2023-08-10 05:35:52.510502104,11,98.12,0.0,Completed,Web,East,1079.32
ORD004021,CUST0366,PROD0104,2023-08-10 09:05:52.150430088,7,149.7,0.05,Completed,Web,East,995.5
ORD004022,CUST0372,PROD0123,2023-08-10 12:35:51.790358072,1,232.98,0.15,Completed,Mobile,East,198.03
ORD004023,CUST0214,PROD0186,2023-08-10 16:05:51.430286056,1,152.42,0.0,Completed,Web,North,152.42
ORD004024,CUST0143,PROD0076,2023-08-10 19:35:51.070214048,4,124.45,0.1,Completed,Web,International,448.02
ORD004025,CUST0376,PROD0130,2023-08-10 23:05:50.710142032,10,370.63,0.0,Completed,Web,West,3706.3
ORD004026,CUST0232,PROD0108,2023-08-11 02:35:50.350070016,7,13.84,0.2,Completed,Web,South,77.5
ORD004027,CUST0213,PROD0156,2023-08-11 06:05:49.989998000,2,274.22,0.0,Completed,In-Store,North,548.44
ORD004028,CUST0079,PROD0082,2023-08-11 09:35:49.629925984,11,398.95,0.2,Completed,Mobile,North,3510.76
ORD004029,CUST0214,PROD0077,2023-08-11 13:05:49.269853976,2,140.45,0.05,Pending,Web,West,266.85
ORD004030,CUST0116,PROD0002,2023-08-11 16:35:48.909781960,1,305.61,0.05,Completed,Mobile,South,290.33
ORD004031,CUST0092,PROD0127,2023-08-11 20:05:48.549709944,10,337.76,0.2,Completed,Web,North,2702.08
ORD004032,CUST0270,PROD0135,2023-08-11 23:35:48.189637928,2,330.96,0.2,Completed,Web,South,529.54
ORD004033,CUST0411,PROD0026,2023-08-12 03:05:47.829565912,13,228.47,0.1,Completed,Web,East,2673.1
ORD004034,CUST0381,PROD0088,2023-08-12 06:35:47.469493904,7,179.82,0.0,Completed,Mobile,West,1258.74
ORD004035,CUST0489,PROD0016,2023-08-12 10:05:47.109421888,9,419.6,0.05,Completed,Web,East,3587.58
ORD004036,CUST0168,PROD0151,2023-08-12 13:35:46.749349872,6,381.64,0.05,Returned,Web,International,2175.35
ORD004037,CUST0058,PROD0168,2023-08-12 17:05:46.389277856,10,167.42,0.05,Completed,Web,North,1590.49
ORD004038,CUST0284,PROD0188,2023-08-12 20:35:46.029205840,2,60.48,0.05,Completed,Web,East,114.91
ORD004039,CUST0026,PROD0073,2023-08-13 00:05:45.669133832,12,45.19,0.0,Pending,Mobile,North,542.28
ORD004040,CUST0369,PROD0032,2023-08-13 03:35:45.309061816,10,56.2,0.1,Completed,Mobile,East,505.8
ORD004041,CUST0447,PROD0015,2023-08-13 07:05:44.948989800,10,295.61,0.1,Completed,Mobile,East,2660.49
ORD004042,CUST0066,PROD0141,2023-08-13 10:35:44.588917784,13,35.31,0.0,Completed,Mobile,North,459.03
ORD004043,CUST0409,PROD0005,2023-08-13 14:05:44.228845768,9,175.09,0.05,Completed,In-Store,South,1497.02
ORD004044,CUST0248,PROD0074,2023-08-13 17:35:43.868773760,7,379.07,0.05,Completed,Web,West,2520.82
ORD004045,CUST0254,PROD0052,2023-08-13 21:05:43.508701744,11,154.23,0.1,Completed,Web,North,1526.88
ORD004046,CUST0387,PROD0077,2023-08-14 00:35:43.148629728,1,384.02,0.0,Completed,Web,South,384.02
ORD004047,CUST0456,PROD0169,2023-08-14 04:05:42.788557712,12,375.28,0.1,Completed,Web,International,4053.02
ORD004048,CUST0044,PROD0181,2023-08-14 07:35:42.428485696,9,130.46,0.0,Completed,Web,East,1174.14
ORD004049,CUST0097,PROD0110,2023-08-14 11:05:42.068413688,2,367.12,0.05,Completed,Web,West,697.53
ORD004050,CUST0042,PROD0178,2023-08-14 14:35:41.708341672,4,376.41,0.1,Completed,Web,West,1355.08
ORD004051,CUST0227,PROD0143,2023-08-14 18:05:41.348269656,9,204.75,0.1,Completed,Mobile,North,1658.48
ORD004052,CUST0262,PROD0106,2023-08-14 21:35:40.988197640,4,113.11,0.0,Completed,In-Store,North,452.44
ORD004053,CUST0167,PROD0127,2023-08-15 01:05:40.628125624,3,265.42,0.05,Completed,Web,West,756.45
ORD004054,CUST0436,PROD0007,2023-08-15 04:35:40.268053616,1,461.48,0.2,Returned,Web,West,369.18
ORD004055,CUST0279,PROD0040,2023-08-15 08:05:39.907981600,7,323.41,0.0,Completed,Mobile,North,2263.87
ORD004056,CUST0089,PROD0156,2023-08-15 11:35:39.547909584,6,94.73,0.15,Completed,Web,South,483.12
ORD004057,CUST0379,PROD0160,2023-08-15 15:05:39.187837568,10,344.55,0.1,Completed,Web,South,3100.95
ORD004058,CUST0178,PROD0099,2023-08-15 18:35:38.827765552,4,219.33,0.1,Completed,Web,West,789.59
ORD004059,CUST0427,PROD0143,2023-08-15 22:05:38.467693544,6,299.85,0.0,Completed,Mobile,South,1799.1
ORD004060,CUST0403,PROD0085,2023-08-16 01:35:38.107621528,6,369.69,0.0,Pending,Mobile,International,2218.14
ORD004061,CUST0197,PROD0198,2023-08-16 05:05:37.747549512,13,262.32,0.2,Completed,Mobile,International,2728.13
ORD004062,CUST0307,PROD0065,2023-08-16 08:35:37.387477496,4,408.85,0.0,Completed,Web,West,1635.4
ORD004063,CUST0267,PROD0132,2023-08-16 12:05:37.027405480,14,363.86,0.0,Completed,Web,West,5094.04
ORD004064,CUST0268,PROD0011,2023-08-16 15:35:36.667333472,13,311.39,0.1,Returned,Web,South,3643.26
